user_id,cohort_id,educational_status,session_count,approved_projects
4670,347,ACTIVE,,
1489,347,ACTIVE,,
1700,347,ACTIVE,2,
4737,61,ACTIVE,14,2
4769,217,GRADUATED,2,3
4714,101,,,
4716,217,POSTPONED,10,
4741,66,ACTIVE,,
4720,217,GRADUATED,5,3
4540,347,ACTIVE,,
4748,61,ACTIVE,14,
4602,282,ACTIVE,34,21
4654,340,ACTIVE,11,4
4726,340,ACTIVE,66,18
823,340,ACTIVE,46,17
4624,340,ACTIVE,12,22
4673,340,ACTIVE,3,10
4672,282,ACTIVE,10,19
4771,61,ACTIVE,,
4758,61,ACTIVE,7,3
4754,61,ACTIVE,4,
895,282,POSTPONED,,
4766,216,ACTIVE,7,
4647,340,POSTPONED,29,
4681,340,POSTPONED,1,
4649,340,DROPPED,,
4752,228,DROPPED,,
4623,282,POSTPONED,,
4422,340,DROPPED,4,6
3970,288,GRADUATED,,31
4762,355,POSTPONED,2,
4243,297,DROPPED,3,
4655,282,GRADUATED,31,25
4600,340,ACTIVE,23,13
4665,282,GRADUATED,29,25
4689,282,ACTIVE,10,1
4407,282,GRADUATED,7,25
4393,282,GRADUATED,8,25
5200,393,DROPPED,,
4598,340,GRADUATED,16,23
4588,282,GRADUATED,12,24
3656,363,GRADUATED,,
4839,210,GRADUATED,23,1
4686,364,ACTIVE,,16
4778,61,ACTIVE,15,
4832,210,GRADUATED,8,1
3721,363,GRADUATED,23,
2258,363,ACTIVE,1,1
5470,520,ACTIVE,5,
2274,363,ACTIVE,,1
4777,217,POSTPONED,7,
4834,217,POSTPONED,,1
4848,217,POSTPONED,13,
4959,217,GRADUATED,37,
2121,101,GRADUATED,,
4813,367,ACTIVE,,
5425,519,ACTIVE,,
4804,101,,23,3
4815,61,ACTIVE,11,
4780,101,,5,
3914,224,GRADUATED,,
4802,363,DROPPED,,
4831,364,ACTIVE,,15
4835,343,POSTPONED,78,1
4842,364,ACTIVE,1,15
4840,61,ACTIVE,5,
4798,363,DROPPED,,
4843,363,ACTIVE,13,
4256,364,ACTIVE,3,18
4851,364,ACTIVE,8,18
4947,61,ACTIVE,,
4828,363,DROPPED,,
4793,363,DROPPED,,
4830,363,DROPPED,,
4789,363,DROPPED,,
4690,343,POSTPONED,2,
4732,343,GRADUATED,11,25
4679,364,GRADUATED,,19
4792,363,DROPPED,1,
4721,343,GRADUATED,14,25
4766,364,GRADUATED,7,17
4708,343,GRADUATED,8,25
4722,343,GRADUATED,5,25
4718,343,GRADUATED,5,25
4709,343,GRADUATED,3,25
4713,343,GRADUATED,11,25
4769,355,GRADUATED,2,25
4696,364,ACTIVE,9,15
4854,364,ACTIVE,1,17
4855,364,ACTIVE,13,5
4856,364,ACTIVE,,17
4868,217,POSTPONED,2,2
4864,372,GRADUATED,,26
1700,225,ACTIVE,2,
4872,217,GRADUATED,13,3
4861,217,GRADUATED,8,3
4858,101,,5,
4865,101,GRADUATED,,
4821,61,ACTIVE,26,1
4747,344,POSTPONED,8,2
4750,344,DROPPED,1,3
3664,191,GRADUATED,,
5460,520,ACTIVE,4,
795,346,ACTIVE,2,20
2124,101,GRADUATED,,
4866,101,GRADUATED,,
4195,235,ACTIVE,,
4764,346,GRADUATED,3,25
4879,344,POSTPONED,93,
4877,61,ACTIVE,14,3
4311,235,GRADUATED,7,
4858,344,ACTIVE,5,17
4051,231,ACTIVE,,14
4785,372,ACTIVE,,4
4808,372,DROPPED,,
4827,344,POSTPONED,2,
4880,66,ACTIVE,7,
4870,364,DROPPED,,
4871,61,DROPPED,,
4798,372,DROPPED,,3
4828,372,DROPPED,,3
4789,372,DROPPED,,
4516,346,GRADUATED,5,25
4792,372,DROPPED,1,2
4770,346,GRADUATED,1,25
4761,346,GRADUATED,,25
4772,346,GRADUATED,3,25
4853,364,GRADUATED,3,17
4874,344,GRADUATED,6,25
4760,346,GRADUATED,8,25
4791,372,GRADUATED,13,28
4782,372,GRADUATED,,28
4801,372,GRADUATED,1,28
4787,372,GRADUATED,,27
4800,372,GRADUATED,7,27
4869,372,GRADUATED,3,24
4783,372,GRADUATED,3,28
4843,372,GRADUATED,13,29
4814,372,GRADUATED,2,28
4786,372,GRADUATED,,28
2258,372,GRADUATED,1,28
4757,346,GRADUATED,,25
4756,346,GRADUATED,3,25
4765,346,GRADUATED,7,25
3638,346,ACTIVE,4,11
4775,346,GRADUATED,3,25
4820,372,GRADUATED,,26
4536,346,GRADUATED,1,25
3656,372,GRADUATED,,28
4859,344,GRADUATED,7,25
4804,344,GRADUATED,23,25
4729,344,GRADUATED,23,25
4944,344,GRADUATED,18,25
4744,344,GRADUATED,16,25
4805,372,ACTIVE,4,
4887,217,GRADUATED,1,2
4933,217,POSTPONED,11,1
4941,217,GRADUATED,7,
4931,217,POSTPONED,,
4965,217,POSTPONED,,
4889,217,GRADUATED,,
5522,519,ACTIVE,1,
4784,348,DROPPED,2,1
1232,101,GRADUATED,,
794,101,GRADUATED,3,
4891,61,ACTIVE,4,1
4892,372,ACTIVE,2,8
4890,363,ACTIVE,,1
4830,372,DROPPED,,
4890,372,GRADUATED,,28
999,92,GRADUATED,1,
4930,363,ACTIVE,,1
4940,61,ACTIVE,,
4703,344,DROPPED,,7
3597,373,DROPPED,,
4703,343,POSTPONED,,
4818,372,ACTIVE,8,26
4939,61,ACTIVE,,
4930,372,GRADUATED,,28
4928,372,GRADUATED,,26
4793,372,DROPPED,,
4942,207,ACTIVE,,
4942,102,ACTIVE,,
584,373,ACTIVE,,
4774,373,ACTIVE,2,
1695,373,ACTIVE,5,6
3499,373,ACTIVE,1,
3500,373,ACTIVE,1,
3544,373,ACTIVE,,
4656,355,ACTIVE,,16
2233,355,ACTIVE,,10
3652,355,ACTIVE,6,9
4868,355,ACTIVE,2,16
4325,277,GRADUATED,32,25
4802,372,DROPPED,,
4742,348,DROPPED,,13
4471,284,ACTIVE,,
3986,348,DROPPED,5,9
4839,348,GRADUATED,23,25
4651,348,GRADUATED,,25
4832,348,GRADUATED,8,25
4809,372,GRADUATED,5,28
4826,372,GRADUATED,6,28
4942,169,POSTPONED,,
4811,372,GRADUATED,1,28
4790,372,GRADUATED,5,28
4796,372,GRADUATED,,28
4795,372,GRADUATED,3,28
4883,372,GRADUATED,3,28
4797,372,GRADUATED,,26
4780,343,GRADUATED,5,25
4469,343,GRADUATED,15,25
4879,358,GRADUATED,93,25
3905,355,GRADUATED,10,25
4976,210,GRADUATED,19,3
5026,388,GRADUATED,78,23
5143,385,DROPPED,7,6
419,400,POSTPONED,21,3
4748,354,ACTIVE,14,18
5451,520,ACTIVE,4,
5095,519,ACTIVE,1,
4599,282,POSTPONED,,
4972,361,GRADUATED,1,25
2185,101,GRADUATED,,
3959,354,POSTPONED,,
4840,354,GRADUATED,5,22
4089,159,GRADUATED,7,25
4560,354,POSTPONED,,
4079,273,GRADUATED,15,22
4737,354,POSTPONED,14,5
4501,354,DROPPED,,
4771,354,DROPPED,,
4255,297,POSTPONED,6,
4681,354,DROPPED,1,1
4871,354,DROPPED,,
4980,61,ACTIVE,12,1
4538,303,GRADUATED,4,25
4339,301,ACTIVE,8,17
4821,354,GRADUATED,26,26
4255,340,ACTIVE,6,11
4980,369,POSTPONED,12,8
4954,361,GRADUATED,7,25
4825,354,DROPPED,,
4754,354,DROPPED,4,1
4957,361,ACTIVE,,
4815,354,ACTIVE,11,13
4520,303,GRADUATED,2,25
4778,354,POSTPONED,15,18
4386,275,DROPPED,,
3519,414,GRADUATED,1,5
4955,361,GRADUATED,,25
4962,361,GRADUATED,10,25
4970,361,GRADUATED,,25
4657,361,GRADUATED,6,25
4599,358,POSTPONED,,3
4984,361,GRADUATED,4,25
4951,361,GRADUATED,6,25
5638,66,,,
3964,395,DROPPED,9,
5097,350,GRADUATED,21,18
4017,396,DROPPED,16,
4557,483,ACTIVE,38,
4683,354,GRADUATED,2,26
4877,354,GRADUATED,14,25
4963,361,GRADUATED,7,25
5549,492,POSTPONED,1,8
5033,210,GRADUATED,8,3
5443,520,ACTIVE,1,
4992,210,GRADUATED,8,
4994,217,GRADUATED,7,2
4986,217,GRADUATED,18,
5011,367,ACTIVE,,
5012,217,GRADUATED,9,3
4808,363,DROPPED,,
3975,158,GRADUATED,,25
5015,217,POSTPONED,,1
5024,217,POSTPONED,8,1
4881,293,ACTIVE,4,25
5475,519,ACTIVE,,
3601,101,GRADUATED,48,
5647,101,GRADUATED,7,
5646,101,GRADUATED,7,
5035,101,GRADUATED,,
5652,101,GRADUATED,1,1
4953,61,ACTIVE,8,
4620,358,ACTIVE,5,22
4936,358,GRADUATED,6,25
4813,380,ACTIVE,,
4316,40,ACTIVE,18,
5037,294,GRADUATED,1,
4684,293,GRADUATED,5,31
4720,293,GRADUATED,5,31
4994,293,GRADUATED,7,31
4693,293,GRADUATED,1,31
4861,293,GRADUATED,8,31
4594,293,GRADUATED,7,32
4660,358,POSTPONED,5,9
4117,293,GRADUATED,15,31
4887,293,GRADUATED,1,31
4998,293,GRADUATED,6,31
5014,519,ACTIVE,21,
4125,293,DROPPED,,
4937,358,GRADUATED,2,25
4934,358,ACTIVE,3,15
4662,358,GRADUATED,39,25
1536,483,ACTIVE,1,
4893,358,GRADUATED,22,25
5017,349,GRADUATED,20,25
4888,358,GRADUATED,18,25
4872,293,GRADUATED,13,31
5036,294,GRADUATED,,
5062,210,GRADUATED,21,2
5038,294,GRADUATED,,
5041,294,GRADUATED,,
5039,210,GRADUATED,11,2
5425,520,ACTIVE,,
4719,348,POSTPONED,16,
1491,378,ACTIVE,2,
5047,388,ACTIVE,1,8
4387,237,GRADUATED,4,22
809,356,ACTIVE,,22
5045,294,GRADUATED,,
4591,356,POSTPONED,,4
5169,388,POSTPONED,1,
2713,228,ACTIVE,,
5073,388,POSTPONED,,1
2291,101,GRADUATED,1,3
5027,101,GRADUATED,,
5018,369,ACTIVE,3,19
4316,369,ACTIVE,18,21
4953,369,ACTIVE,8,10
4524,369,ACTIVE,51,18
1708,294,ACTIVE,2,
4548,285,GRADUATED,20,21
2713,286,POSTPONED,,
4609,356,DROPPED,,
4647,369,POSTPONED,29,2
4988,369,POSTPONED,5,1
4985,349,DROPPED,,7
4991,369,DROPPED,11,
4682,369,POSTPONED,18,9
4325,276,POSTPONED,32,
5055,369,DROPPED,,
4616,295,GRADUATED,5,25
4873,369,DROPPED,8,17
5033,349,GRADUATED,8,25
5002,349,GRADUATED,24,25
5029,349,DROPPED,17,5
5640,61,,4,
4992,349,GRADUATED,8,17
4762,356,GRADUATED,2,25
5008,349,DROPPED,2,17
5001,369,DROPPED,,1
4891,369,GRADUATED,4,26
4597,356,GRADUATED,5,25
5358,395,POSTPONED,1,3
3724,293,ACTIVE,,
4943,356,GRADUATED,6,25
5002,210,GRADUATED,24,3
4565,356,ACTIVE,5,14
5100,210,GRADUATED,25,
5101,210,GRADUATED,21,2
1621,217,GRADUATED,5,
3959,369,POSTPONED,,
5415,520,ACTIVE,7,
5465,519,ACTIVE,,
4979,519,ACTIVE,1,
4650,286,ACTIVE,46,16
5006,360,DROPPED,,
1526,98,GRADUATED,,
3508,356,ACTIVE,,16
868,101,GRADUATED,,
4844,349,DROPPED,7,3
5058,101,GRADUATED,,
5071,228,ACTIVE,,
5095,101,,1,
5004,286,GRADUATED,12,25
4194,278,GRADUATED,1,31
5076,101,,61,
5035,360,POSTPONED,,
1603,360,POSTPONED,1,
4238,274,GRADUATED,2,25
4322,356,POSTPONED,6,
5098,61,ACTIVE,63,
5061,360,GRADUATED,1,25
5066,360,GRADUATED,3,23
5048,388,ACTIVE,1,23
4488,276,GRADUATED,3,25
5212,386,DROPPED,4,
5046,350,DROPPED,4,13
5005,360,POSTPONED,16,10
5003,286,DROPPED,1,
3974,283,POSTPONED,,
4941,356,GRADUATED,7,25
5034,360,GRADUATED,46,25
5042,286,GRADUATED,,25
5068,350,DROPPED,,
4495,270,DROPPED,,
4352,388,GRADUATED,27,25
4976,349,GRADUATED,19,24
5137,483,ACTIVE,156,
5043,350,GRADUATED,3,21
5051,360,GRADUATED,2,25
5028,360,GRADUATED,10,25
5021,360,GRADUATED,2,25
5025,360,GRADUATED,1,25
4987,360,GRADUATED,11,25
5020,360,GRADUATED,1,24
5067,286,GRADUATED,1,25
5032,360,GRADUATED,3,25
4935,286,GRADUATED,8,25
5031,360,GRADUATED,10,25
5063,210,GRADUATED,7,
5116,210,GRADUATED,84,
5131,210,GRADUATED,51,1
5120,228,,5,2
5078,377,ACTIVE,,20
5114,217,POSTPONED,8,1
5102,377,ACTIVE,,23
4537,377,POSTPONED,,
5109,217,POSTPONED,37,2
5522,520,ACTIVE,1,
5103,377,ACTIVE,1,12
5115,217,POSTPONED,3,1
5117,217,GRADUATED,9,
5446,519,ACTIVE,1,
3931,390,ACTIVE,,
5111,101,GRADUATED,9,
5110,350,DROPPED,1,2
4252,289,GRADUATED,3,25
2290,101,GRADUATED,,
5133,101,GRADUATED,,
5104,101,,5,
3969,229,GRADUATED,6,25
3973,229,GRADUATED,,
5116,350,ACTIVE,84,15
3882,360,POSTPONED,3,10
4220,274,GRADUATED,,25
5063,350,GRADUATED,7,21
5075,377,ACTIVE,,17
3498,377,ACTIVE,3,12
4329,274,GRADUATED,11,25
4640,388,POSTPONED,14,13
4385,301,GRADUATED,16,25
5123,60,,,
5077,377,GRADUATED,3,25
5023,349,DROPPED,,
5125,61,ACTIVE,,
4995,349,DROPPED,,
5090,377,GRADUATED,,25
5057,349,DROPPED,3,17
4753,349,DROPPED,,
4707,414,GRADUATED,12,7
3961,369,ACTIVE,2,12
5080,377,GRADUATED,,25
5107,350,DROPPED,12,12
5126,350,GRADUATED,28,20
5128,385,ACTIVE,,7
5351,483,ACTIVE,13,
5074,377,GRADUATED,,25
5079,377,GRADUATED,5,25
5131,350,GRADUATED,51,17
4511,277,GRADUATED,19,24
5641,61,,8,
5119,350,DROPPED,14,5
5015,357,ACTIVE,,16
5148,217,GRADUATED,,
5146,217,GRADUATED,,
4931,357,POSTPONED,,4
5109,357,GRADUATED,37,25
5145,217,GRADUATED,8,3
4737,385,GRADUATED,14,23
5469,520,ACTIVE,8,
4706,343,DROPPED,1,1
1735,101,GRADUATED,,
5170,101,GRADUATED,4,
4032,224,POSTPONED,,
5153,365,ACTIVE,,14
5167,365,ACTIVE,,14
5115,357,GRADUATED,3,25
4540,380,ACTIVE,,
4968,519,ACTIVE,5,
4345,296,GRADUATED,14,25
4666,282,GRADUATED,13,23
4990,388,DROPPED,,
5152,365,ACTIVE,,4
5163,365,GRADUATED,2,20
5156,365,GRADUATED,,20
5158,365,GRADUATED,8,20
5155,365,GRADUATED,,20
5150,365,GRADUATED,1,20
5159,365,GRADUATED,1,20
5154,365,GRADUATED,3,20
4322,392,POSTPONED,6,5
5149,357,DROPPED,,
4996,286,GRADUATED,10,25
5145,357,GRADUATED,8,25
4846,286,ACTIVE,7,2
4933,357,GRADUATED,11,25
5136,357,GRADUATED,5,25
5114,357,GRADUATED,8,25
5188,210,GRADUATED,27,3
5137,385,ACTIVE,156,17
5179,394,GRADUATED,18,25
5210,210,GRADUATED,9,
4638,282,ACTIVE,36,21
5064,385,GRADUATED,23,22
5475,520,ACTIVE,,
4579,271,GRADUATED,6,25
5194,217,GRADUATED,3,
5211,217,GRADUATED,16,3
5218,217,POSTPONED,1,
5200,217,POSTPONED,,
3597,374,ACTIVE,,
5189,217,GRADUATED,,
5192,217,GRADUATED,,
5229,217,GRADUATED,15,
5225,217,GRADUATED,10,
4997,591,ACTIVE,1,
5227,217,GRADUATED,54,
5224,217,POSTPONED,2,2
6070,217,GRADUATED,,
5190,351,POSTPONED,,4
5134,385,POSTPONED,,
3617,374,ACTIVE,14,
5183,394,ACTIVE,1,19
5091,385,GRADUATED,10,23
5214,61,ACTIVE,6,
4973,519,ACTIVE,26,
5196,210,GRADUATED,19,
5125,385,DROPPED,,1
5195,351,DROPPED,,13
5099,385,GRADUATED,1,15
6075,66,,8,
4568,385,GRADUATED,60,25
5201,351,GRADUATED,27,23
5039,351,GRADUATED,11,25
5188,351,GRADUATED,27,24
5210,351,GRADUATED,9,24
5062,351,GRADUATED,21,22
4966,351,GRADUATED,17,25
5101,351,GRADUATED,21,23
5130,351,GRADUATED,54,24
5022,351,GRADUATED,12,24
5196,351,GRADUATED,19,25
5174,394,GRADUATED,5,25
5180,394,GRADUATED,18,25
5135,385,GRADUATED,30,25
5178,394,GRADUATED,3,25
5198,394,GRADUATED,2,25
5118,385,GRADUATED,16,25
5177,394,GRADUATED,1,25
5279,210,GRADUATED,13,3
6150,66,,,
5193,386,GRADUATED,60,23
5281,217,POSTPONED,,
5242,386,ACTIVE,4,5
5465,520,ACTIVE,,
5231,217,GRADUATED,,
4599,456,SUSPENDED,,4
5065,385,POSTPONED,19,
5232,217,GRADUATED,7,
5244,217,GRADUATED,7,
4631,295,GRADUATED,5,25
189,66,ACTIVE,,
5287,217,GRADUATED,6,
5236,217,POSTPONED,8,
7077,591,ACTIVE,,
5381,519,ACTIVE,13,
5277,217,GRADUATED,8,
131,414,ACTIVE,2,
5290,101,,,
5241,386,GRADUATED,10,25
4088,231,ACTIVE,,
5219,386,ACTIVE,5,19
4647,386,DROPPED,29,
4527,386,ACTIVE,14,1
4959,393,GRADUATED,37,31
5235,393,POSTPONED,,1
5238,61,ACTIVE,69,
5134,386,DROPPED,,
4988,386,POSTPONED,5,5
5208,386,POSTPONED,4,
5113,386,DROPPED,,4
5236,393,POSTPONED,8,
5232,393,GRADUATED,7,31
5278,392,POSTPONED,,17
5238,386,GRADUATED,69,25
5122,393,GRADUATED,9,31
5218,393,ACTIVE,1,3
4636,361,GRADUATED,2,1
5231,393,GRADUATED,,31
5244,393,GRADUATED,7,31
5194,393,GRADUATED,3,31
4986,393,GRADUATED,18,31
4717,393,GRADUATED,12,31
5211,392,GRADUATED,16,25
5277,392,GRADUATED,8,25
5138,392,GRADUATED,1,25
5065,386,GRADUATED,19,25
5157,386,GRADUATED,16,25
5225,393,GRADUATED,10,31
5224,392,GRADUATED,2,25
5226,519,ACTIVE,76,
5835,61,DROPPED,,
4618,295,GRADUATED,9,25
5300,210,GRADUATED,2,3
4521,301,GRADUATED,7,15
5170,454,GRADUATED,4,25
5308,448,DROPPED,,1
5294,217,POSTPONED,2,
5321,217,GRADUATED,,
5320,217,POSTPONED,,
4690,360,DROPPED,2,
5323,61,ACTIVE,1,
5129,454,GRADUATED,4,25
4776,389,GRADUATED,26,25
5304,448,DROPPED,,10
5303,448,ACTIVE,,11
4968,389,GRADUATED,5,25
5305,448,ACTIVE,,15
5306,448,GRADUATED,2,17
5297,389,GRADUATED,5,25
5446,520,ACTIVE,1,
5237,454,ACTIVE,16,19
5313,448,ACTIVE,,10
5302,448,DROPPED,,15
5309,448,ACTIVE,,15
4983,389,POSTPONED,5,
5307,448,ACTIVE,,17
5314,448,ACTIVE,,11
5171,454,GRADUATED,9,25
5044,369,POSTPONED,16,11
4979,389,ACTIVE,1,2
6693,591,ACTIVE,,
5316,101,GRADUATED,,
5298,101,GRADUATED,2,3
5293,101,GRADUATED,5,1
5324,101,GRADUATED,9,3
5325,101,GRADUATED,10,
5226,389,GRADUATED,76,25
5059,360,GRADUATED,,25
5243,454,GRADUATED,8,24
5172,454,GRADUATED,18,8
5315,448,ACTIVE,,9
5088,388,ACTIVE,5,17
5280,456,POSTPONED,22,4
4982,389,GRADUATED,14,25
4993,389,GRADUATED,8,25
4973,389,GRADUATED,26,25
4714,389,ACTIVE,,1
5290,454,DROPPED,,
5234,454,GRADUATED,6,25
5140,454,ACTIVE,5,10
5166,454,ACTIVE,8,
5072,388,GRADUATED,20,25
4658,389,DROPPED,1,
5014,389,GRADUATED,21,25
5132,389,ACTIVE,3,13
4734,389,GRADUATED,2,25
5070,388,GRADUATED,7,25
5069,388,ACTIVE,9,24
5310,448,GRADUATED,,19
5341,217,GRADUATED,1,
5120,359,ACTIVE,5,18
5336,101,GRADUATED,,3
5344,217,GRADUATED,,
4518,303,ACTIVE,,3
5353,217,POSTPONED,5,
5357,217,POSTPONED,,
5346,519,ACTIVE,5,
5340,101,GRADUATED,24,
4827,388,DROPPED,2,1
5365,449,ACTIVE,2,6
4735,348,GRADUATED,1,25
4768,348,GRADUATED,11,25
6712,591,ACTIVE,,
5339,101,GRADUATED,13,
4704,389,POSTPONED,,
5322,352,DROPPED,14,
5349,101,GRADUATED,2,
4766,61,ACTIVE,7,
5342,101,GRADUATED,2,
5352,66,ACTIVE,,
5348,66,DROPPED,,
4603,340,GRADUATED,2,25
5333,101,GRADUATED,12,
5311,352,POSTPONED,8,
4644,352,DROPPED,25,
5240,352,POSTPONED,29,
5230,359,POSTPONED,,
4705,386,DROPPED,1,2
5139,359,GRADUATED,3,25
5100,350,GRADUATED,25,20
4495,352,DROPPED,,
5190,352,DROPPED,,1
5291,352,GRADUATED,24,25
5368,449,DROPPED,,
2713,359,SUSPENDED,,
5369,449,ACTIVE,,6
5370,449,ACTIVE,,6
5296,352,DROPPED,,2
5318,352,GRADUATED,16,20
5292,352,GRADUATED,7,24
5279,352,GRADUATED,13,24
5285,352,GRADUATED,15,19
5300,352,GRADUATED,2,25
5124,352,GRADUATED,4,21
5186,359,SUSPENDED,,3
5233,352,DROPPED,,
5362,449,ACTIVE,,9
5364,449,ACTIVE,,8
5363,449,ACTIVE,2,7
5366,449,ACTIVE,,3
5367,449,ACTIVE,,7
5370,216,ACTIVE,,
5381,520,ACTIVE,13,
5368,216,ACTIVE,,
5375,216,ACTIVE,,
5369,216,ACTIVE,,
5377,216,ACTIVE,,
6677,591,ACTIVE,,
5386,387,GRADUATED,10,18
5326,387,ACTIVE,8,19
5385,217,GRADUATED,,
5317,387,GRADUATED,6,19
5374,449,ACTIVE,,5
5372,449,DROPPED,,3
5416,101,GRADUATED,10,
5377,449,ACTIVE,,6
5415,101,GRADUATED,7,
1140,101,GRADUATED,13,1
4794,372,GRADUATED,5,27
3721,372,GRADUATED,23,28
5413,101,GRADUATED,68,1
2274,372,GRADUATED,,24
5381,101,GRADUATED,13,3
5404,101,GRADUATED,7,
5412,101,GRADUATED,15,2
5393,101,GRADUATED,17,
5388,217,POSTPONED,2,
5392,217,GRADUATED,7,3
5389,217,GRADUATED,,
5334,359,GRADUATED,8,24
2894,291,POSTPONED,9,
2894,392,ACTIVE,9,3
5331,359,GRADUATED,5,25
4982,519,ACTIVE,14,
5384,359,ACTIVE,13,8
5419,61,ACTIVE,,
4210,387,ACTIVE,6,9
5384,228,,13,
5391,449,ACTIVE,1,9
5288,387,POSTPONED,73,2
5387,387,POSTPONED,,
5330,352,DROPPED,,
4880,346,GRADUATED,7,24
5373,449,DROPPED,,
5371,449,DROPPED,,
5375,449,ACTIVE,,5
5338,387,POSTPONED,6,8
5282,387,GRADUATED,1,22
5319,387,ACTIVE,24,11
4475,393,GRADUATED,16,31
419,61,ACTIVE,21,
5347,398,GRADUATED,2,25
4472,306,GRADUATED,8,25
5430,217,GRADUATED,4,
5350,398,POSTPONED,,7
4865,458,POSTPONED,,
6676,591,ACTIVE,,
5422,101,GRADUATED,11,
5349,458,POSTPONED,2,12
4950,398,ACTIVE,4,8
5427,101,GRADUATED,13,
5420,217,POSTPONED,,
5393,520,ACTIVE,17,
5434,217,GRADUATED,2,
5414,101,GRADUATED,8,
5446,101,GRADUATED,1,3
5451,101,GRADUATED,4,
5426,101,GRADUATED,6,
5421,101,GRADUATED,5,
419,40,DROPPED,21,
5336,519,ACTIVE,,
5443,101,GRADUATED,1,
5348,398,DROPPED,,10
5382,228,ACTIVE,19,
5379,398,ACTIVE,,10
5340,456,GRADUATED,24,25
5335,458,GRADUATED,18,25
5414,458,GRADUATED,8,25
4753,348,DROPPED,,
5438,228,ACTIVE,,
1140,456,POSTPONED,13,
5428,457,GRADUATED,4,26
5394,457,GRADUATED,2,27
5405,457,GRADUATED,1,27
5399,457,GRADUATED,,25
5411,457,GRADUATED,2,22
5403,457,GRADUATED,4,28
5398,457,GRADUATED,16,28
5433,457,GRADUATED,6,30
5408,457,GRADUATED,2,24
5401,457,GRADUATED,10,27
5397,457,GRADUATED,,28
5396,457,GRADUATED,4,29
5395,457,GRADUATED,5,22
5402,457,GRADUATED,3,26
4983,519,ACTIVE,5,
5359,398,ACTIVE,1,21
6669,591,ACTIVE,,
5222,450,GRADUATED,5,25
5346,520,ACTIVE,5,
4818,363,GRADUATED,8,1
5381,461,GRADUATED,13,25
5298,461,POSTPONED,2,
5216,456,ACTIVE,47,23
5333,456,ACTIVE,12,22
5346,461,GRADUATED,5,25
5076,456,GRADUATED,61,25
5341,450,ACTIVE,1,4
5467,217,GRADUATED,,3
5473,459,POSTPONED,3,18
5427,459,ACTIVE,13,12
5469,101,GRADUATED,8,3
5459,101,GRADUATED,22,2
5460,101,GRADUATED,4,
5470,101,GRADUATED,5,
5425,101,GRADUATED,,
5475,101,DROPPED,,
5473,101,DROPPED,3,
5466,217,GRADUATED,,
5471,61,ACTIVE,,
5463,217,GRADUATED,,3
5461,217,GRADUATED,1,3
5438,359,DROPPED,,
4492,276,POSTPONED,,20
4551,450,POSTPONED,,1
4259,292,GRADUATED,6,31
5184,359,GRADUATED,17,25
5460,459,ACTIVE,4,23
4583,450,DROPPED,,
4328,283,GRADUATED,1,25
5633,66,,9,
5642,61,,,
5378,450,POSTPONED,1,
5456,450,POSTPONED,,
5293,456,ACTIVE,5,9
5465,461,POSTPONED,,7
5422,519,ACTIVE,11,
5344,450,GRADUATED,,25
5336,520,ACTIVE,,
286,24,GRADUATED,,
5417,395,GRADUATED,4,25
5514,66,,2,
5448,395,GRADUATED,98,25
5512,217,GRADUATED,45,
5476,217,GRADUATED,8,
5455,395,POSTPONED,,
5484,66,,6,
5351,395,GRADUATED,13,17
5485,66,,3,
5486,66,,8,
5487,66,,,
5488,66,,12,
5490,61,,,
6310,591,ACTIVE,,
5492,66,,,
5494,61,,26,
5495,61,,3,
5519,101,GRADUATED,16,
5520,217,GRADUATED,7,
5498,61,,214,
5499,66,,,
5501,66,,,
5518,217,GRADUATED,18,
5503,66,,9,
5500,66,,,
5505,66,,3,
5496,101,GRADUATED,28,
5493,217,GRADUATED,7,
4960,361,GRADUATED,5,25
5508,66,,,
5803,217,POSTPONED,,
5513,101,GRADUATED,2,
5479,217,POSTPONED,14,1
4628,277,GRADUATED,15,25
5511,66,,1,
5462,217,POSTPONED,7,
5489,101,GRADUATED,,3
5482,217,POSTPONED,1,
5541,519,ACTIVE,7,
5478,101,GRADUATED,,3
5507,217,POSTPONED,6,2
5643,217,POSTPONED,6,
5480,101,GRADUATED,4,
5480,459,GRADUATED,4,26
5470,459,GRADUATED,5,26
5478,459,GRADUATED,,26
5515,61,,,
5517,61,,6,
5464,395,DROPPED,,
5005,458,ACTIVE,16,14
5424,395,DROPPED,6,4
4876,344,GRADUATED,3,25
5634,66,,4,
5343,483,ACTIVE,1,
5099,483,ACTIVE,1,
5422,458,POSTPONED,11,8
4929,285,ACTIVE,,19
5332,520,ACTIVE,5,
5529,217,GRADUATED,1,
5507,452,GRADUATED,6,25
5440,396,ACTIVE,17,17
5455,396,POSTPONED,,
5533,217,POSTPONED,3,
5543,217,POSTPONED,,
291,24,ACTIVE,,
284,24,ACTIVE,,
5536,217,POSTPONED,,
5539,217,POSTPONED,,
5530,61,,21,
5531,61,,2,
5540,217,POSTPONED,,
5544,217,POSTPONED,,
6654,591,ACTIVE,,
5494,396,DROPPED,26,11
5311,468,GRADUATED,8,17
5644,228,GRADUATED,,
5441,396,ACTIVE,4,17
5322,468,DROPPED,14,20
4512,458,GRADUATED,7,25
5445,468,GRADUATED,16,20
5522,101,GRADUATED,1,3
4510,101,GRADUATED,9,2
5541,101,GRADUATED,7,
5538,101,GRADUATED,12,
5542,101,GRADUATED,13,
